SYMBOL,DATE,itime,rtime,iprice
AA,20130116,15:30:00,15:29:58,8.885
AA,20130116,15:45:00,15:44:56,8.87
AA,20130116,16:00:00,15:59:59,8.87
AA,20130116,16:15:00,16:12:30,8.86
AA,20130117,9:30:00,16:28:55,8.92
AA,20130117,9:45:00,9:44:59,8.95
AA,20130117,10:00:00,9:59:56,8.94
AA,20130117,10:15:00,10:14:58,8.925
AA,20130117,10:30:00,10:29:59,8.92
AA,20130117,10:45:00,10:44:56,8.93
AA,20130117,11:00:00,10:59:59,8.965
AA,20130117,11:15:00,11:14:57,8.945
AA,20130117,11:30:00,11:29:58,8.97
AA,20130117,11:45:00,11:44:48,8.989
AA,20130117,12:00:00,11:59:57,8.9799
AA,20130117,12:15:00,12:14:56,8.9771
AA,20130117,12:30:00,12:29:58,8.97
AA,20130117,12:45:00,12:44:57,8.96
AA,20130117,13:00:00,12:59:58,8.94
AA,20130117,13:15:00,13:14:51,8.94
AA,20130117,13:30:00,13:29:58,8.95
AA,20130117,13:45:00,13:44:51,8.95
AA,20130117,14:00:00,13:59:57,8.95
AA,20130117,14:15:00,14:14:59,8.9501
AA,20130117,14:30:00,14:29:57,8.955
AA,20130117,14:45:00,14:44:59,8.97
AA,20130117,15:00:00,14:59:59,8.96
AA,20130117,15:15:00,15:14:59,8.965
AA,20130117,15:30:00,15:29:59,8.97
AA,20130117,15:45:00,15:44:59,8.97
AA,20130117,16:00:00,15:59:59,8.93
AA,20130117,16:15:00,16:13:11,8.94
AA,20130118,9:30:00,16:21:31,8.97
AA,20130118,9:45:00,9:44:57,8.949
AA,20130118,10:00:00,9:59:59,8.945
AA,20130118,10:15:00,10:14:58,8.935
AA,20130118,10:30:00,10:29:56,8.925
AA,20130118,10:45:00,10:44:59,8.93
AA,20130118,11:00:00,10:59:57,8.93
AA,20130118,11:15:00,11:14:59,8.925
AA,20130118,11:30:00,11:29:58,8.93
AA,20130118,11:45:00,11:44:56,8.93
AA,20130118,12:00:00,11:59:58,8.925
AA,20130118,12:15:00,12:14:57,8.925
AA,20130118,12:30:00,12:29:58,8.93
AA,20130118,12:45:00,12:44:50,8.935
AA,20130118,13:00:00,12:59:57,8.95
AA,20130118,13:15:00,13:14:58,8.945
AA,20130118,13:30:00,13:29:58,8.965
AA,20130118,13:45:00,13:44:58,8.9604
AA,20130118,14:00:00,13:59:58,8.955
AA,20130118,14:15:00,14:14:58,8.955
AA,20130118,14:30:00,14:29:56,8.98
AA,20130118,14:45:00,14:44:59,8.975
AA,20130118,15:00:00,14:59:52,8.995
AA,20130118,15:15:00,15:14:59,8.9925
AA,20130118,15:30:00,15:29:58,8.99
AA,20130118,15:45:00,15:44:59,9
AA,20130118,16:00:00,15:59:59,9
AA,20130118,16:15:00,16:11:02,8.9734
AA,20130122,9:30:00,16:27:18,9.03
AA,20130122,9:45:00,9:44:58,8.99
AA,20130122,10:00:00,9:59:56,9.0501
AA,20130122,10:15:00,10:14:57,9.07
AA,20130122,10:30:00,10:29:58,9.075
AA,20130122,10:45:00,10:44:58,9.08
AA,20130122,11:00:00,10:59:56,9.075
AA,20130122,11:15:00,11:14:58,9.09
AA,20130122,11:30:00,11:29:58,9.12
AA,20130122,11:45:00,11:44:58,9.15
AA,20130122,12:00:00,11:59:58,9.16
AA,20130122,12:15:00,12:14:59,9.18
AA,20130122,12:30:00,12:29:59,9.175
AA,20130122,12:45:00,12:44:58,9.18
AA,20130122,13:00:00,12:59:59,9.17
AA,20130122,13:15:00,13:14:57,9.17
AA,20130122,13:30:00,13:29:59,9.165
AA,20130122,13:45:00,13:44:58,9.18
AA,20130122,14:00:00,13:59:58,9.195
AA,20130122,14:15:00,14:14:59,9.189
AA,20130122,14:30:00,14:29:59,9.18
AA,20130122,14:45:00,14:44:56,9.155
AA,20130122,15:00:00,14:59:59,9.1901
AA,20130122,15:15:00,15:14:59,9.2
AA,20130122,15:30:00,15:29:59,9.215
AA,20130122,15:45:00,15:44:58,9.2
AA,20130122,16:00:00,15:59:59,9.21
AA,20130122,16:15:00,16:14:37,9.2
AA,20130123,9:30:00,16:23:09,9.21
AA,20130123,9:45:00,9:44:57,9.155
AA,20130123,10:00:00,9:59:54,9.175
AA,20130123,10:15:00,10:14:57,9.2
AA,20130123,10:30:00,10:29:59,9.1499
AA,20130123,10:45:00,10:44:59,9.115
AA,20130123,11:00:00,10:59:59,9.125
AA,20130123,11:15:00,11:14:59,9.16
AA,20130123,11:30:00,11:29:59,9.15
AA,20130123,11:45:00,11:44:55,9.16
AA,20130123,12:00:00,11:59:58,9.17
AA,20130123,12:15:00,12:14:59,9.18
AA,20130123,12:30:00,12:29:58,9.16
AA,20130123,12:45:00,12:44:59,9.1625
AA,20130123,13:00:00,12:59:57,9.18
AA,20130123,13:15:00,13:14:59,9.18
AA,20130123,13:30:00,13:29:37,9.17
AA,20130123,13:45:00,13:44:58,9.185
